,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
218,2007-04-10 20:12:53,1176207173.0,aep,1.457,49.34,55.94184576485463,1448.390015,31.70894458513555,24.232901179719075
219,2008-01-23 20:30:47,1201091447.0,aep,1.55,43.82,38.49557522123894,1338.599976,21.72521781755571,16.770357403683228
220,2003-10-03 17:23:47,1065173027.0,aes,101.18,7.96,0.0,1029.849976,0.0,0.0
221,2003-12-15 21:31:38,1071495098.0,aes,29.748,8.39,5.402010050251263,1068.040039,3.70831323882072,1.6936968114305433
222,2004-08-04 00:04:30,1091549070.0,aes,15.619,9.66,21.356783919597994,1098.630005,6.6786454923411105,14.678138427256883
223,2004-10-26 04:29:14,1098736154.0,aes,15.619,11.05,38.819095477386945,1111.089966,7.888526668276588,30.930568809110355
224,2004-12-05 09:19:07,1102209547.0,aes,12.944,12.42,56.03015075376885,1190.329956,15.58285029274983,40.44730046101902
225,2005-02-18 08:12:43,1108685563.0,aes,10.698,16.48,107.03517587939697,1201.589966,16.67621440037787,90.3589614790191
226,2007-02-19 02:26:15,1171823175.0,aes,6.513,22.3,180.15075376884423,1455.540039,41.33515297571847,138.81560079312575
227,2007-04-11 05:09:29,1176239369.0,aes,6.513,22.42,181.65829145728645,1438.869995,39.71646633315065,141.9418251241358
228,2008-01-23 21:05:49,1201093549.0,aes,5.378,17.9,124.87437185929646,1338.599976,29.980094887141117,94.89427697215534
229,2008-04-23 21:50:03,1208958603.0,aes,5.687,17.63,121.48241206030148,1379.930054,33.993308361255906,87.48910369904559
230,2004-02-15 08:22:54,1076804574.0,aet,0.211,77.5,0.0,1152.109985,0.0,0.0
231,2004-08-03 20:44:23,1091537063.0,aet,0.193,86.6,11.74193548387096,1099.689941,-4.549916647063862,16.29185213093482
232,2004-11-30 04:45:36,1101761136.0,aet,0.178,118.21,52.52903225806451,1173.819946,1.88436531951418,50.64466693855033
233,2005-02-04 06:20:07,1107469207.0,aet,0.178,130.85,68.83870967741935,1203.030029,4.419720743935741,64.4189889334836
234,2005-04-08 02:12:37,1112897557.0,aet,0.177,76.32,-1.522580645161299,1181.199951,2.524929596890874,-4.047510242052173
235,2005-09-23 17:26:49,1127467609.0,aet,0.17,82.71,6.7225806451612815,1215.290039,5.483856126808928,1.2387245183523534
236,2006-01-11 03:31:09,1136921469.0,aet,0.172,92.65,19.5483870967742,1294.180054,12.331293960619556,7.217093136154643
237,2006-05-07 11:34:24,1146972864.0,aet,0.172,37.99,-50.98064516129032,1312.25,13.899715919917139,-64.88036108120745
238,2007-01-25 23:46:33,1169739993.0,aet,0.253,41.1,-46.96774193548387,1423.900024,23.590633059221336,-70.5583749947052
239,2007-02-20 08:05:18,1171929918.0,aet,0.253,45.61,-41.148387096774194,1459.680054,26.696241939088814,-67.84462903586301
240,2007-04-06 18:34:03,1175855643.0,aet,0.272,45.0,-41.935483870967744,1437.77002,24.794510829623604,-66.72999470059135
241,2008-01-23 22:12:23,1201097543.0,aet,0.31,54.11,-30.180645161290325,1338.599976,16.186821868399996,-46.36746702969032
242,2008-02-22 22:13:00,1203689580.0,aet,0.31,50.13,-35.31612903225806,1353.109985,17.446251019168106,-52.76238005142616
243,2008-11-01 10:58:06,1225508286.0,aet,0.389,24.87,-67.90967741935484,930.090027,-19.270725962851547,-48.63895145650329
244,2003-10-03 17:29:50,1065173390.0,afl,0.173,33.43,0.0,1029.849976,0.0,0.0
245,2003-12-07 12:26:30,1070771190.0,afl,0.206,35.47,6.102303320370922,1069.719971,3.87143719271204,2.230866127658882
246,2004-06-27 21:50:24,1088344224.0,afl,0.203,40.4,20.849536344600654,1140.650024,10.758853287578274,10.09068305702238
247,2004-08-29 05:10:22,1093727422.0,afl,0.226,39.99,19.62309303021239,1105.089966,7.305917536866557,12.317175493345834
248,2005-01-25 00:35:34,1106584534.0,afl,0.189,39.58,18.396649715824108,1168.410034,13.454392506583893,4.942257209240214
249,2005-03-17 18:20:48,1111054848.0,afl,0.189,38.22,14.328447502243492,1190.209961,15.571198595629241,-1.242751093385749
250,2005-04-06 19:09:19,1112785759.0,afl,0.189,37.0,10.679030810649119,1184.069946,14.974993794630151,-4.295962983981033
251,2005-08-28 22:41:53,1125240113.0,afl,0.162,43.93,31.40891414896799,1212.369995,17.722971622422026,13.685942526545965
252,2006-02-02 01:16:50,1138814210.0,afl,0.162,47.17,41.10080765779241,1270.839966,23.40049479206863,17.700312865723777
253,2006-05-28 02:32:55,1148754775.0,afl,0.185,46.78,39.93419084654503,1272.880005,23.598585683707395,16.335605162837634
254,2007-02-20 18:32:53,1171967573.0,afl,0.171,48.45,44.92970385880946,1459.680054,41.73715473291422,3.1925491258952405
255,2007-04-08 10:16:28,1175998588.0,afl,0.171,47.92,43.34430152557584,1443.76001,40.19129423177265,3.153007293803185
256,2008-01-23 12:52:38,1201063958.0,afl,0.172,61.31,83.39814537840265,1338.599976,29.980094887141117,53.418050491261525
257,2009-01-29 12:02:15,1233201735.0,afl,0.241,25.06,-25.037391564463064,845.1400150000001,-17.935618323498403,-7.101773240964661
258,2003-11-17 22:46:03,1069080363.0,agn,0.739,76.65,0.0,1043.630005,0.0,0.0
259,2004-06-19 14:49:29,1087627769.0,agn,0.695,91.42,19.26940639269406,1133.560059,8.617043738599671,10.652362654094388
260,2004-08-10 02:33:38,1092076418.0,agn,0.637,69.32,-9.562948467058071,1079.040039,3.3929681812856654,-12.955916648343736
261,2004-11-02 14:09:49,1099375789.0,agn,0.637,72.5,-5.414220482713641,1130.560059,8.329585541189948,-13.743806023903588
262,2005-03-10 01:40:57,1110390057.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608405902436,-17.40907350701138
263,2005-04-04 23:20:33,1112628033.0,agn,0.522,69.07,-9.889106327462507,1176.119995,12.695111233410735,-22.584217560873242
264,2005-08-29 12:42:47,1125290567.0,agn,0.51,92.83,21.10893672537507,1212.280029,16.159943964048836,4.948992761326235
265,2006-06-21 09:29:01,1150853341.0,agn,0.47,104.14,35.86431833007174,1252.199951,19.98504690366775,15.879271426403989
266,2007-02-20 16:30:00,1171960200.0,agn,0.544,113.32,47.840834964122614,1459.680054,39.865665705922275,7.975169258200339
267,2007-04-06 22:28:10,1175869690.0,agn,0.544,113.52,48.10176125244617,1437.77002,37.76625941298036,10.335501839465806
268,2008-01-23 23:06:53,1201100813.0,agn,0.449,65.01,-15.185909980430528,1338.599976,28.263845384552738,-43.44975536498327
269,2008-02-16 18:44:49,1203158689.0,agn,0.436,63.89,-16.647097195042406,1367.209961,31.005236956559145,-47.65233415160155
270,2008-05-17 08:24:31,1210983871.0,agn,0.429,54.11,-29.406392694063932,1408.660034,34.97695804558628,-64.38335073965021
271,2004-02-15 09:40:39,1076809239.0,aig,1.15,74.72,0.0,1152.109985,0.0,0.0
272,2004-08-18 11:50:54,1092801054.0,aig,1.173,68.32,-8.565310492505361,1095.170044,-4.942231361704594,-3.6230791308007673
273,2005-01-18 04:07:03,1105992423.0,aig,1.162,66.14,-11.482869379014987,1195.97998,3.8077957461674123,-15.2906651251824
274,2005-04-28 12:07:20,1114661240.0,aig,1.162,51.85,-30.607601713062095,1143.219971,-0.7716289343677604,-29.835972778694334
275,2006-01-07 18:38:22,1136630302.0,aig,1.294,70.11,-6.169700214132762,1273.459961,10.53284647993047,-16.70254669406323
276,2006-06-17 17:06:59,1150535219.0,aig,1.384,59.87,-19.87419700214133,1230.040039,6.76411584090211,-26.63831284304344
277,2007-01-23 22:00:19,1169560819.0,aig,1.384,69.8,-6.584582441113493,1427.98999,23.945630937310206,-30.5302133784237
278,2007-03-15 06:01:57,1173909717.0,aig,1.687,67.0,-10.331905781584581,1392.280029,20.846103855266904,-31.178009636851485
279,2007-05-04 05:36:10,1178228170.0,aig,1.687,70.65,-5.447002141327614,1505.619995,30.68370334452053,-36.13070548584815
280,2007-06-05 04:27:22,1180988842.0,aig,1.614,72.55,-2.904175588865099,1530.949951,32.8822743429309,-35.786449931796
281,2007-07-06 07:35:21,1183678521.0,aig,1.614,70.27,-5.955567451820133,1530.439941,32.83800686789465,-38.79357431971478
282,2008-01-23 16:02:26,1201075346.0,aig,1.918,52.07,-30.313169164882225,1338.599976,16.186821868399996,-46.49999103328222
283,2008-05-23 12:57:40,1211518660.0,aig,2.282,37.81,-49.397751605995715,1375.930054,19.426970681102105,-68.82472228709781
284,2008-09-21 02:42:52,1221936172.0,aig,2.411,3.85,-94.84743040685225,1206.51001,4.72177359004487,-99.56920399689713
285,2008-10-27 11:48:40,1225079320.0,aig,2.411,1.7,-97.72483940042827,848.919983,-26.316064086537715,-71.40877531389054
286,2008-12-17 11:42:57,1229485377.0,aig,3.273,1.8,-97.59100642398288,904.419983,-21.498815670797267,-76.0921907531856
287,2008-12-19 05:47:27,1229636847.0,aig,3.273,1.67,-97.76498929336188,887.8800050000001,-22.934440586416752,-74.83054870694512
288,2009-01-06 14:34:51,1231223691.0,aig,3.273,1.66,-97.77837259100643,934.7000119999999,-18.870591855863495,-78.90778073514294
289,2003-10-26 17:46:24,1067161584.0,aiv,2.028,40.65,0.0,1033.77002,0.0,0.0
290,2004-01-18 06:24:52,1074378292.0,aiv,2.14,33.95,-16.482164821648208,1132.050049,9.506952910087296,-25.989117731735504
291,2004-05-22 07:48:23,1085183303.0,aiv,2.092,28.39,-30.15990159901599,1088.680054,5.311629563411019,-35.471531162427006
292,2004-11-30 01:33:49,1101749629.0,aiv,2.024,36.36,-10.553505535055349,1173.819946,13.547493474419014,-24.100999009474364
293,2005-01-09 17:04:30,1105261470.0,aiv,2.024,35.96,-11.537515375153747,1187.890015,14.908537877699338,-26.446053252853083
294,2005-02-16 03:30:49,1108495849.0,aiv,1.986,38.05,-6.39606396063961,1210.339966,17.08019603818653,-23.476259998826137
295,2005-03-08 22:29:05,1110292145.0,aiv,1.986,38.95,-4.182041820418194,1219.430054,17.959510375431474,-22.14155219584967
296,2005-04-11 18:19:40,1113214780.0,aiv,1.986,36.65,-9.84009840098401,1181.209961,14.26235411624726,-24.10245251723127
297,2005-09-05 18:49:31,1125917371.0,aiv,2.265,39.96,-1.697416974169736,1218.02002,17.82311311368848,-19.520530087858216
298,2007-01-17 16:51:48,1169023908.0,aiv,2.86,59.81,47.13407134071342,1430.619995,38.38861326235792,8.745458078355497
299,2007-02-20 06:12:22,1171923142.0,aiv,2.934,61.6,51.53751537515377,1459.680054,41.19968907591265,10.337826299241115
300,2008-01-08 07:10:49,1199747449.0,aiv,3.619,32.5,-20.049200492004918,1390.189941,34.47768015172274,-54.52688064372765
301,2008-01-23 19:31:02,1201087862.0,aiv,3.619,38.0,-6.519065190651903,1338.599976,29.487211865555945,-36.00627705620785
